Nodo_ID,Lat_Nodo,Lng_Nodo,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
34.15_-118.28,34.15,-118.28,7,26,15,24,23,23,29,26,25,22,28,21,11,19,12,18,9,11,11,13,16,12,8,12,16,15,6,13,17,16,15,8,9,4,9,8,17,12,10,11,2,13,27,42,26,39,21,18,41,19,15,14,3,3,4,12,37,28,14,20,13,17,16,17,12,23,10,9,21,27,10,23,23,35,18,28,19,26,19,15,34,43,25,18,27
34.15_-118.29,34.15,-118.29,2,16,7,7,9,6,1,5,2,5,5,4,5,7,5,7,6,4,7,8,6,0,10,10,8,5,6,6,10,9,5,3,3,2,3,4,4,3,3,7,3,4,11,12,5,10,14,6,13,2,3,9,0,0,3,1,17,8,10,2,7,2,10,6,5,8,12,15,1,7,7,3,4,8,13,12,5,12,7,6,15,9,7,5,4
34.15_-118.31,34.15,-118.31,1,5,1,0,2,0,2,5,3,3,0,3,3,4,4,1,1,4,7,0,2,6,0,1,0,1,3,3,0,3,1,1,3,3,3,1,7,2,0,1,1,2,12,22,5,10,10,9,2,0,3,4,0,0,4,7,15,15,6,6,1,2,1,6,0,4,2,2,1,2,2,2,4,10,5,8,6,4,3,5,0,5,7,7,0
34.15_-118.32,34.15,-118.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,3,1,0,0,3,1,0,2,3,1,1,1,1,1,3,1,0,1,1,1,2,2,2,1,2,2,2,1,0
34.16_-118.29,34.16,-118.29,1,5,6,11,7,6,9,4,10,12,7,4,5,5,2,8,4,6,7,8,4,3,6,4,8,5,3,5,4,5,6,2,2,2,4,3,6,2,4,5,6,3,13,13,4,16,9,9,10,3,0,10,1,1,2,5,7,6,9,5,2,3,0,7,2,6,1,9,3,7,2,0,2,5,6,5,3,4,2,0,12,5,1,5,6
34.16_-118.3,34.16,-118.3,0,2,2,1,5,1,2,2,3,0,3,3,2,3,0,0,1,3,1,1,1,2,5,1,2,2,1,1,2,3,1,1,1,1,2,0,4,2,2,1,4,3,0,1,0,0,1,0,0,0,1,4,0,0,0,1,1,1,4,5,3,29,7,6,2,2,1,5,7,3,8,7,1,9,3,9,2,5,5,3,2,6,3,3,8
34.16_-118.31,34.16,-118.31,3,6,5,4,13,13,10,5,10,8,8,9,7,13,7,6,12,11,10,6,12,6,5,6,8,15,8,6,8,4,7,1,10,1,0,0,2,4,2,7,6,5,13,16,10,11,9,15,4,2,12,9,1,3,6,4,7,9,6,7,7,6,5,5,6,2,1,15,0,6,6,3,5,5,4,7,4,4,3,3,4,10,0,1,3
34.1_-118.19,34.1,-118.19,1,3,0,2,4,4,0,7,1,8,10,6,0,2,1,2,2,2,0,0,2,0,3,1,6,3,0,1,0,2,2,2,1,2,4,4,0,2,0,1,1,0,2,3,1,11,1,1,17,11,0,6,0,0,2,4,7,7,20,8,9,0,4,0,5,4,6,9,5,11,3,6,3,4,5,1,1,3,2,0,3,9,7,6,1
34.1_-118.2,34.1,-118.2,1,4,4,2,4,2,7,8,7,4,9,8,2,3,6,1,7,3,5,4,4,2,6,4,6,2,3,7,5,2,2,5,3,5,4,7,2,0,2,3,4,6,9,12,3,11,12,5,18,10,8,4,1,4,3,3,6,5,10,3,8,0,3,6,5,4,4,4,5,18,2,6,6,3,8,2,3,3,5,3,5,7,14,4,10
34.1_-118.21,34.1,-118.21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,1,0,4,0,0,0,0,0,2,2,0,0,1
34.1_-118.24,34.1,-118.24,5,10,16,12,11,15,10,14,15,7,17,13,14,11,4,12,14,7,10,16,11,6,6,14,12,12,14,9,18,8,5,8,6,2,7,5,7,6,5,6,10,8,26,32,17,25,21,22,1,1,3,13,1,5,3,3,4,7,7,5,7,6,6,2,8,5,4,5,3,1,3,1,9,7,4,4,8,2,3,1,0,1,1,3,4
34.1_-118.25,34.1,-118.25,5,6,4,2,7,8,5,12,12,6,7,10,9,10,3,6,2,12,8,5,7,14,4,4,15,7,11,10,12,7,11,7,6,6,13,5,11,6,4,6,8,8,21,21,6,20,6,13,13,9,1,14,1,2,14,10,19,11,17,16,5,14,13,18,8,15,18,8,8,10,17,12,5,19,11,14,13,17,14,1,7,19,6,8,10
34.1_-118.31,34.1,-118.31,4,5,10,9,7,9,8,8,7,2,9,2,4,7,9,7,3,4,1,2,5,2,11,4,5,8,6,7,6,7,6,6,4,3,1,3,2,4,7,2,2,4,11,16,3,14,11,7,8,12,7,11,2,2,2,17,15,10,7,15,4,3,6,8,8,7,4,5,12,8,0,4,6,8,12,7,15,19,13,4,7,12,6,3,4
34.1_-118.32,34.1,-118.32,2,12,10,8,12,12,7,10,10,13,5,6,7,12,10,6,1,5,7,1,6,4,4,6,7,3,4,4,7,4,5,3,4,3,4,5,6,2,9,6,6,4,19,20,7,16,10,16,12,5,6,2,1,2,2,11,11,19,19,14,13,5,11,16,11,9,4,16,10,12,3,6,15,15,7,11,20,20,21,15,21,38,20,17,7
34.1_-118.33,34.1,-118.33,0,0,0,1,0,2,0,0,0,1,0,0,2,1,1,2,0,0,0,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,3,4,1,0,0,0,1,0,1,0,0,3,0,2,3,4,0,0,1
34.1_-118.34,34.1,-118.34,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,0,2,3,0,0,6,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0
34.1_-118.48,34.1,-118.48,1,5,11,9,8,3,8,6,7,8,0,5,5,4,2,6,3,4,2,3,3,11,9,8,7,7,4,6,6,5,5,5,1,0,3,2,3,2,4,1,3,2,10,10,0,5,5,6,7,0,5,3,2,2,3,4,11,10,1,10,2,5,4,2,4,8,7,6,6,3,6,8,5,3,9,10,4,15,15,5,7,23,6,14,7
